date,product_id,customer,quantity,unit_price,payment_received
2020-08-07,123,Michael,7,1.72,14
2020-08-08,116,Alyse,10,1.85,21
2020-08-09,124,Therese,11,1.86,22
2020-08-10,122,David,11,1.25,16
2020-08-11,117,Gearldine,3,1.4,6
2020-08-12,119,Jessica,7,1.85,15
2020-08-13,123,Jill,15,1.97,32
2020-08-14,123,Theodore,20,1.87,39
2020-08-15,117,Alan,13,1.68,24
2020-08-16,120,Edna,4,1.92,10
2020-08-17,119,Mildred,12,1.99,26
2020-08-18,116,Juanita,10,1.9,21
2020-08-19,117,Ruth,2,1.14,4
2020-08-20,116,John,15,1.39,23
2020-08-21,120,David,2,1.64,5
2020-08-22,117,Alene,9,1.44,15
2020-08-23,118,Joan,10,1.54,17
2020-08-24,119,Michele,20,1.06,23
2020-08-25,121,Nancy,9,1.55,16
2020-08-26,121,Ronnie,10,1.74,19
2020-08-27,122,Ann,6,1.13,9
2020-08-28,119,Erica,15,1.46,24
2020-08-29,121,Jane,16,1.15,20
2020-08-30,115,Brian,16,1.84,31
2020-08-31,118,Howard,6,1,8
2020-09-01,116,Nicholas,17,1.24,23
2020-09-02,115,Kristen,13,1.61,23
2020-09-03,122,Joseph,11,1.67,20
2020-09-04,125,Diane,12,1.54,20
2020-09-05,121,Richard,20,1.71,36
2020-09-06,121,Thomas,14,1.6,24
2020-09-07,120,William,16,1.14,20
2020-09-08,119,Ann,9,1.54,16
2020-09-09,122,Barbara,19,1.06,22
2020-09-10,124,Jason,16,1.08,19
2020-09-11,116,June,1,1.69,4
2020-09-12,123,Cathie,10,1.42,16
2020-09-13,118,Leola,2,1.52,5
2020-09-14,119,Connie,4,1.36,7
2020-09-15,115,Phyllis,2,1.78,6
2020-09-16,117,Kevin,16,1.49,26
2020-09-17,122,Donald,5,1.79,11
2020-09-18,125,Joseph,4,1.02,6
2020-09-19,122,Richard,9,1.92,19
2020-09-20,119,Eric,12,1.84,24
2020-09-21,118,Yvette,2,1.25,5
2020-09-22,118,Terrance,4,1.61,8
2020-09-23,122,Gregory,15,1.68,27
2020-09-24,117,Kathryn,6,1.72,12
2020-09-25,120,Steven,16,1.81,31
2020-09-26,115,Ricardo,6,1.96,14
2020-09-27,115,Jonathan,10,1.81,20
2020-09-28,120,Genevieve,16,1.94,33
2020-09-29,124,Brian,12,1.77,23
2020-09-30,120,Robin,8,1.15,11
2020-10-01,120,Denise,16,1.45,25
2020-10-02,118,William,8,2,18
2020-10-03,118,Tammy,20,1.58,34
2020-10-04,125,Karen,6,1.02,8
2020-10-05,123,Isaiah,7,1.76,14
2020-10-06,119,Christopher,20,1.92,40
2020-10-07,120,William,1,1.41,3
2020-10-08,118,Catherine,17,1.63,30
2020-10-09,125,Annette,3,1.73,7
2020-10-10,119,Tracy,14,1.74,26
2020-10-11,115,Frank,19,1.57,32
2020-10-12,117,Brian,3,1.34,6
2020-10-13,125,Shelley,19,1.09,23
2020-10-14,122,Michael,7,1.15,10
2020-10-15,119,Julia,12,1.82,24
2020-10-16,116,James,5,1.36,9
2020-10-17,118,Katelyn,15,1.01,17
2020-10-18,118,Daniel,14,1.62,25
2020-10-19,123,Rafael,9,1.53,16
2020-10-20,119,Raymond,12,1.9,25
2020-10-21,119,Rachel,2,1,4
2020-10-22,118,Patricia,7,1.34,11
2020-10-23,121,Christine,11,1.73,21
2020-10-24,119,Gerald,16,1.89,32
2020-10-25,117,Kathleen,10,1.34,15
2020-10-26,121,Nathaniel,19,1.18,24
2020-10-27,119,Cody,5,1.21,8
2020-10-28,125,Donna,13,1.17,17
2020-10-29,115,Melinda,15,1.09,18
2020-10-30,120,David,2,1.59,5
2020-10-31,121,John,18,1.06,21
2020-11-01,124,Katie,7,1.15,10
2020-11-02,122,Keenan,4,1.03,6
2020-11-03,120,Tamara,6,1.14,9
2020-11-04,117,Grover,10,1.38,16
2020-11-05,122,Betty,8,1.71,16
2020-11-06,115,Leland,9,1.51,16
2020-11-07,118,Dawn,19,1.46,30
2020-11-08,125,Douglas,7,1.3,11
2020-11-09,121,Yolanda,14,1.14,18
2020-11-10,119,Courtney,4,1.98,10
2020-11-11,116,Cathy,4,1.97,10
2020-11-12,117,Steven,7,1.05,9
2020-11-13,122,Floyd,2,1.36,5
2020-11-14,125,Teresa,16,1.7,29
2020-11-15,125,Mario,13,1.19,17
2020-11-16,118,Irving,5,1.63,10
2020-11-17,117,Lisa,17,1.06,20
2020-11-18,122,George,20,1.35,29
2020-11-19,123,Dorothy,20,1.22,26
2020-11-20,125,Mary,19,1.44,29
2020-11-21,115,Charles,4,1.9,10
2020-11-22,115,Linda,15,1.94,31
2020-11-23,124,Judy,16,1.33,23
2020-11-24,118,Jerome,11,1.69,21
2020-11-25,122,Florence,12,1.07,15
2020-11-26,121,Elaine,14,1.13,18
2020-11-27,123,Annie,9,1.78,18
2020-11-28,118,Antoinette,7,1.25,11
2020-11-29,124,Michael,19,1.37,28
2020-11-30,119,Kate,1,1.51,4
2020-12-01,120,David,13,1.9,27
2020-12-02,116,James,17,1.17,22
2020-12-03,120,Denny,10,1.66,19
2020-12-04,123,Marjorie,11,1.44,18
2020-12-05,122,Judith,11,1.45,18
2020-12-06,124,Richard,4,1.19,7
2020-12-07,124,Tamara,5,1.61,10
2020-12-08,119,Lorene,11,1.66,20
2020-12-09,119,Austin,5,1.35,9
2020-12-10,121,Becky,9,1.36,14
2020-12-11,121,Gary,6,1.65,12
2020-12-12,119,Michael,8,1.29,12
2020-12-13,124,Angela,10,1.61,18
2020-12-14,119,Jamie,19,1.91,38
2020-12-15,116,Marlin,18,1.4,27
2020-12-16,124,Kevin,20,1.33,29
2020-12-17,119,Jan,4,1.18,7
2020-12-18,115,Jody,9,1.41,15
2020-12-19,120,Jimmie,6,1.01,8
2020-12-20,123,Robert,16,1.5,26
2020-12-21,122,Glenda,10,1.78,20
2020-12-22,125,Charlotte,3,1.59,7
2020-12-23,115,Henrietta,3,1.42,6
2020-12-24,122,Rose,18,1.73,33
2020-12-25,120,Francisco,5,1.35,9
2020-12-26,124,James,15,1.57,26
2020-12-27,119,Michael,13,1.09,16
2020-12-28,121,Anthony,3,1.8,7
2020-12-29,117,Pamela,12,1.79,24
2020-12-30,121,William,9,1.25,13
2020-12-31,119,Emily,8,1.36,13
2021-01-01,125,David,17,1.18,22
2021-01-02,122,John,13,1.07,16
2021-01-03,125,Catherine,20,1.91,40
2021-01-04,119,Michael,20,1.41,30
2021-01-05,122,Lyle,16,1.61,28
2021-01-06,121,Jean,2,1.69,5
2021-01-07,116,Ginger,7,1,9
2021-01-08,122,Ethel,18,1.32,26
2021-01-09,123,Jennifer,6,1.9,13
2021-01-10,121,Michael,13,1.59,23
2021-01-11,124,Ellen,18,1.32,26
2021-01-12,117,Leona,1,1.09,3
2021-01-13,115,Brian,13,1.72,24
2021-01-14,125,Patricia,10,1.92,21
2021-01-15,115,Irving,3,1.4,6
2021-01-16,123,Tamika,5,1.56,10
2021-01-17,117,Annette,7,1.34,11
2021-01-18,122,Anthony,1,1.16,3
2021-01-19,123,Steven,12,1.49,20
2021-01-20,125,Harry,14,1.19,19
2021-01-21,120,Shelia,8,1.33,13
2021-01-22,124,Wilma,10,1.79,20
2021-01-23,124,Retha,10,1.88,21
2021-01-24,121,Lisa,11,1.27,16
2021-01-25,120,Lucy,3,1.24,6
2021-01-26,121,Matthew,11,1.44,18
2021-01-27,115,Tony,2,1.25,5
2021-01-28,117,Renita,15,1.65,27
2021-01-29,120,Nicholas,16,1.27,22
2021-01-30,121,James,11,1.08,14
2021-01-31,122,Angela,18,1.05,21
2021-02-01,117,Georgia,7,1.04,9
2021-02-02,125,Caitlin,16,1.89,32
2021-02-03,121,Carlos,19,1.3,27
2021-02-04,119,Mary,4,1.72,9
2021-02-05,121,Marvin,2,1.81,6
2021-02-06,117,Richard,10,1.57,18
2021-02-07,121,Alyce,4,1.55,8
2021-02-08,121,Donna,19,1.53,31
2021-02-09,123,Gary,15,1.67,27
2021-02-10,116,Deanna,13,1.32,19
2021-02-11,125,Fred,2,1.36,5
2021-02-12,118,Doris,19,1.57,32
2021-02-13,119,Susan,18,1.77,34
2021-02-14,115,Brigitte,13,1.08,16
2021-02-15,120,John,14,1.6,24
2021-02-16,124,Denise,4,1.52,8
2021-02-17,115,Jarvis,2,1.93,6
2021-02-18,122,Edward,10,1.33,15
2021-02-19,121,Jaime,16,1.82,31
2021-02-20,119,Gail,10,1.91,21
2021-02-21,122,Kristina,18,1.65,32
2021-02-22,115,Lynn,4,1.64,9
2021-02-23,125,Claire,11,1.75,21
2021-02-24,121,Quinton,9,1.77,18
2021-02-25,121,Brian,11,1.68,21
2021-02-26,120,Brian,1,1.85,4
2021-02-27,123,Paul,2,1.62,5
2021-02-28,121,Lisa,11,1.13,14
2021-03-01,125,Brian,18,1.92,37
2021-03-02,119,Matthew,9,1.99,20
2021-03-03,124,Lucas,10,1.85,21
2021-03-04,119,Leona,1,1.81,4
2021-03-05,121,Maria,9,1.15,12
2021-03-06,123,Albina,15,1.42,23
2021-03-07,118,Eddie,10,1.12,13
2021-03-08,120,Manuel,1,1.9,4
2021-03-09,121,Mary,5,1.8,11
2021-03-10,118,Addie,9,1.89,19
2021-03-11,119,Neil,8,1.93,17
2021-03-12,119,Dennis,19,1.68,34
2021-03-13,117,Leo,1,1.74,4
2021-03-14,122,Richard,4,1.56,8
2021-03-15,117,Gail,19,1.69,34
2021-03-16,124,John,18,1.41,27
2021-03-17,125,Amy,7,1.87,15
2021-03-18,120,Donald,12,1.19,16
2021-03-19,122,Aleida,14,1.93,29
2021-03-20,122,Verda,11,1.05,14
2021-03-21,116,Bradford,18,1.51,29
2021-03-22,119,Curtis,7,1.22,11
2021-03-23,122,Roger,5,1.18,8
2021-03-24,123,Morgan,17,1.33,25
2021-03-25,120,Cleveland,7,1.03,9
2021-03-26,121,Anthony,5,1.02,7
2021-03-27,119,Sean,19,1.42,29
2021-03-28,118,Casey,6,1.45,11
2021-03-29,123,Stephen,15,1.79,29
2018-01-01,124,Paulette,17,1.99,36
2018-01-02,124,Thomas,18,1.97,38
2018-01-03,122,Susan,4,1.78,9
2018-01-04,116,Stephanie,18,1.83,35
2018-01-05,121,Laura,4,1.11,6
2018-01-06,117,Martha,8,1.62,15
2018-01-07,123,Brandon,19,1.43,29
2018-01-08,120,Charles,19,1.4,29
2018-01-09,123,Grace,1,1.16,3
2018-01-10,125,Theresa,11,1.33,17
2018-01-11,122,Floyd,15,1.95,31
2018-01-12,118,David,8,1.41,13
2018-01-13,116,Isela,12,1.54,20
2018-01-14,120,Robert,3,1.44,6
2018-01-15,116,Ted,20,1.54,33
2018-01-16,125,Ruby,18,1.51,29
2018-01-17,123,Freda,7,1.5,12
2018-01-18,120,Gerald,20,1.43,31
2018-01-19,118,Jodi,12,1.26,17
2018-01-20,118,Jonathan,8,1.3,12
2018-01-21,123,Samuel,12,1.18,16
2018-01-22,116,Marilyn,7,1.66,14
2018-01-23,123,Ann,2,1.06,4
2018-01-24,125,Duane,11,1.38,17
2018-01-25,124,Maria,1,1.58,4
2018-01-26,118,Myra,1,1.6,4
2018-01-27,125,Cecelia,8,1.48,14
2018-01-28,120,William,6,1.81,13
2018-01-29,120,Myrtle,6,1.85,13
2018-01-30,119,George,8,1.24,12
2018-01-31,125,Brenda,7,1.22,11
2018-02-01,116,Roberta,7,1.14,10
2018-02-02,119,Joseph,3,1.71,7
2018-02-03,116,Roy,16,1.46,25
2018-02-04,117,Tiffany,19,1.54,31
2018-02-05,118,Heather,13,1.44,21
2018-02-06,123,Annette,1,1.56,4
2018-02-07,118,Diane,5,1.17,8
2018-02-08,117,Kenneth,19,1.62,33
2018-02-09,122,Lucie,16,1.34,23
2018-02-10,119,Cameron,12,1.96,25
2018-02-11,118,Yolanda,17,1.37,25
2018-02-12,118,Sherri,5,1.38,9
2018-02-13,123,Marvin,15,1.09,18
2018-02-14,119,Audrey,10,1.06,13
2018-02-15,125,Michael,2,1.26,5
2018-02-16,120,Shalonda,9,1.2,13
2018-02-17,124,Barbara,6,1.04,8
2018-02-18,116,Monte,2,1.2,4
2018-02-19,121,Pauline,6,1.01,8
2018-02-20,123,Harley,18,1.51,29
2018-02-21,120,Robin,7,1.63,13
2018-02-22,122,Megan,10,1.24,14
2018-02-23,117,Linda,11,1.76,21
2018-02-24,118,Timothy,1,1.2,3
2018-02-25,125,Nancy,20,1.94,41
2018-02-26,120,Ernest,2,1.3,5
2018-02-27,125,Stephen,5,1.22,8
2018-02-28,117,Brent,4,1.61,8
2018-03-01,124,Shirley,18,1.18,23
2018-03-02,120,John,1,1.05,3
2018-03-03,116,Jose,1,1.53,4
2018-03-04,122,Maggie,15,1.16,19
2018-03-05,124,Joel,17,1.35,25
2018-03-06,118,Eva,18,1.63,31
2018-03-07,123,Traci,2,1.69,5
2018-03-08,115,Kathleen,8,1.01,10
2018-03-09,116,Mike,9,1.41,15
2018-03-10,119,Sam,17,1.55,28
2018-03-11,115,Marvin,20,1.23,27
2018-03-12,123,Mark,12,1.16,16
2018-03-13,119,Damien,9,1.8,18
2018-03-14,121,Michael,11,1.83,22
2018-03-15,117,Solomon,9,1.01,11
2018-03-16,124,Sandra,14,1.41,22
2018-03-17,119,Emily,12,1.47,20
2018-03-18,122,Cheryl,19,1.08,23
2018-03-19,122,Terri,15,1.88,30
2018-03-20,115,Luz,4,1.37,7
2018-03-21,122,Heather,18,1.98,38
2018-03-22,119,Brittany,9,1.65,17
2018-03-23,118,Tim,8,1.45,14
2018-03-24,123,Kathryn,8,1.57,15
2018-03-25,120,Robert,15,1.63,26
2018-03-26,118,Lisa,14,1.04,17
2018-03-27,120,Harry,15,1.14,19
2018-03-28,123,James,4,1.64,9
2018-03-29,116,Larry,3,1.76,7
2018-03-30,119,Norman,17,1.34,25
2018-03-31,124,Paul,4,1.12,6
2018-04-01,118,Susan,14,1.43,22
2018-04-02,123,Dennis,7,1.57,13
2018-04-03,120,Carrie,3,1.15,5
2018-04-04,121,John,20,1.42,30
2018-04-05,123,Anita,17,1.28,24
2018-04-06,124,Minnie,1,1.18,3
2018-04-07,117,Rita,11,1.41,18
2018-04-08,116,Wayne,18,1.72,33
2018-04-09,124,Johnnie,3,1.48,6
2018-04-10,120,Sally,6,1.06,8
2018-04-11,122,Joanne,20,1.09,24
2018-04-12,120,Justin,16,1.89,32
2018-04-13,116,William,12,1.73,23
2018-04-14,125,Myrtle,6,1.24,9
2018-04-15,124,Bianca,18,1.94,37
2018-04-16,121,Natasha,12,1.5,20
2018-04-17,122,Shane,9,1.03,11
2018-04-18,120,Danny,16,1.69,29
2018-04-19,120,Cordell,19,1.81,36
2018-04-20,121,Dwayne,7,1.64,13
2018-04-21,120,Bernard,2,1.4,5
2018-04-22,116,Ralph,14,1.51,23
2018-04-23,122,Kenneth,15,1.3,22
2018-04-24,120,Anna,7,1.9,15
2018-04-25,122,David,6,1.12,9
2018-04-26,121,Kirk,1,1.1,3
2018-04-27,118,Scott,16,1.74,30
2018-04-28,123,Paige,18,1.73,33
2018-04-29,120,Beatrice,1,1.29,3
2018-04-30,122,Peggy,3,1.3,6
2018-05-01,115,Valerie,4,1.87,9
2018-05-02,121,Mable,20,1.94,41
2018-05-03,117,Terrance,19,1.79,36
2018-05-04,121,Geraldine,5,1.01,7
2018-05-05,120,Brian,11,1.25,16
2018-05-06,122,Cynthia,10,1.8,20
2018-05-07,123,Ethel,2,1.74,5
2018-05-08,122,Sallie,13,1.37,20
2018-05-09,120,Charlotte,18,1.31,26
2018-05-10,118,Willis,2,1.3,5
2018-05-11,125,Joshua,19,1.68,34
2018-05-12,123,Norbert,19,1.33,27
2018-05-13,116,Wayne,7,1.6,13
2018-05-14,122,Eugene,17,1.66,30
2018-05-15,121,Tonya,5,1.21,8
2018-05-16,125,Maria,8,1.44,14
2018-05-17,125,Melissa,2,1.87,6
2018-05-18,125,Jimmy,2,1.05,4
2018-05-19,124,Marc,8,1.59,15
2018-05-20,115,Leonard,17,1.19,22
2018-05-21,117,Matthew,3,1.33,6
2018-05-22,118,George,4,1.36,7
2018-05-23,116,Steven,6,1.68,12
2018-05-24,118,Jana,16,1.27,22
2018-05-25,123,Maria,7,1.14,10
2018-05-26,123,Shirley,16,1.52,26
2018-05-27,117,Guadalupe,12,1.1,15
2018-05-28,125,Robert,7,1.91,15
2018-05-29,125,William,15,1.31,22
2018-05-30,115,Vennie,2,1.01,4
2018-05-31,116,Brian,7,1.65,14
2018-06-01,118,Holly,3,1.73,7
2018-06-02,115,Jessica,15,1.36,22
2018-06-03,124,Patricia,12,1.18,16
2018-06-04,116,Julia,14,1.63,25
2018-06-05,117,Kelly,14,1.62,25
2018-06-06,124,Ilse,13,1.84,26
2018-06-07,116,Roger,11,1.85,22
2018-06-08,125,Mario,19,1.83,37
2018-06-09,116,Paul,17,1.67,30
2018-06-10,119,Chris,4,1.33,7
2018-06-11,116,Mark,6,1.16,9
2018-06-12,117,Lauri,6,1.07,8
2018-06-13,120,Katherine,2,1.96,6
2018-06-14,121,Catherine,7,1.43,12
2018-06-15,118,Bernice,11,1.51,19
2018-06-16,123,William,12,1.14,16
2018-06-17,125,Vincent,16,1.33,23
2018-06-18,122,Bradley,11,1.13,14
2018-06-19,121,Joshua,2,1.27,5
2018-06-20,116,Michael,19,1.24,26
2018-06-21,121,Jessica,7,1.12,10
2018-06-22,121,John,11,1.08,14
2018-06-23,123,Justin,4,1.36,7
2018-06-24,123,Ashley,3,1.45,6
2018-06-25,124,Mildred,3,1.95,8
2018-06-26,120,Ola,16,1.18,21
2018-06-27,118,Tracy,4,1.66,9
2018-06-28,119,Richard,19,1.71,34
2018-06-29,115,Ralph,20,1.11,24
2018-06-30,120,Anton,10,1.08,13
2018-07-01,116,Bernice,11,1.16,15
2018-07-02,121,Vincent,20,1.67,35
2018-07-03,120,Delores,1,1.22,3
2018-07-04,121,Robert,5,1.58,10
2018-07-05,115,Imogene,2,1.47,5
2018-07-06,116,Lourdes,12,1.72,23
2018-07-07,120,Larry,2,1.45,5
2018-07-08,115,Danny,10,1.88,21
2018-07-09,121,Eleanor,3,1.53,7
2018-07-10,117,Ruth,9,1.54,16
2018-07-11,124,Scott,19,1.68,34
2018-07-12,124,Rosa,8,1.95,18
2018-07-13,125,Andrew,20,1.52,32
2018-07-14,115,Santiago,7,1.51,13
2018-07-15,120,Ralph,5,1.03,7
2018-07-16,121,Joseph,2,1.7,5
2018-07-17,118,Diana,6,1.87,13
2018-07-18,117,Holly,18,1.13,22
2018-07-19,118,Kirsten,10,1.68,19
2018-07-20,121,Rose,3,1.62,7
2018-07-21,122,Starla,13,1.57,22
2018-07-22,118,James,3,1.26,6
2018-07-23,116,Thomas,3,1.75,7
2018-07-24,123,Ashlea,4,1.21,7
2018-07-25,124,Betty,9,1.57,16
2018-07-26,117,Kathy,5,1.29,8
2018-07-27,125,Brenda,12,1.5,20
2018-07-28,122,Gary,7,1.15,10
2018-07-29,115,Loretta,17,1.16,22
2018-07-30,121,Kimberly,17,1.9,34
2018-07-31,120,Zoe,3,1.67,7
2018-08-01,115,Janice,1,1.35,3
2018-08-02,123,Jeffrey,7,1.2,10
2018-08-03,120,Frank,14,1.71,26
2018-08-04,117,Todd,11,1.31,16
2018-08-05,118,Kevin,20,1.48,32
2018-08-06,118,Scott,13,1.14,17
2018-08-07,121,Cammie,5,1.43,9
2018-08-08,115,Kristine,12,1.07,15
2018-08-09,117,David,11,1.01,13
2018-08-10,115,Stanley,14,1.69,26
2018-08-11,120,Richard,13,1.13,17
2018-08-12,123,Krystal,18,1.62,31
2018-08-13,120,Keith,2,1.1,4
2018-08-14,125,Elisabeth,6,1.17,9
2018-08-15,117,Marvin,12,1.11,15
2018-08-16,124,Gladys,10,1.96,22
2018-08-17,117,Larry,6,1.04,8
2018-08-18,122,Ofelia,2,1.5,5
2018-08-19,119,Frances,2,1.39,5
2018-08-20,118,Grant,8,1.02,10
2018-08-21,120,Oma,9,1.16,12
2018-08-22,123,Philip,14,1.43,22
2018-08-23,115,Amber,15,1.64,27
2018-08-24,122,Leo,7,1.49,12
2018-08-25,119,Patricia,5,1.86,11
2018-08-26,118,Margaret,15,1.51,25
2018-08-27,125,Trisha,11,1.84,22
2018-08-28,125,Deborah,7,1.61,13
2018-08-29,124,Maryellen,3,1.96,8
2018-08-30,117,Debora,20,1.51,32
2018-08-31,119,William,1,1.82,4
2018-09-01,117,Robert,6,1.69,12
2018-09-02,116,Frances,12,1.74,23
2018-09-03,117,Marion,14,1.98,30
2018-09-04,124,Patricia,6,1.77,13
2018-09-05,124,Leslie,18,1.92,37
2018-09-06,115,Terry,14,1.73,26
2018-09-07,120,Rachel,17,1.28,24
2018-09-08,117,Susan,14,1.84,28
2018-09-09,119,Joan,19,1.21,25
2018-09-10,120,James,9,1.28,14
2018-09-11,121,Jason,6,1.42,11
2018-09-12,115,Ruth,7,1.69,14
2018-09-13,124,Nina,12,1.26,17
2018-09-14,117,Joshua,20,1.39,30
2018-09-15,123,Clarence,7,1.84,15
2018-09-16,122,Dolores,15,1.47,24
2018-09-17,121,Norma,7,1.24,11
2018-09-18,115,William,6,1.17,9
2018-09-19,117,Robert,2,1.85,6
2018-09-20,118,Juan,18,1.98,38
2018-09-21,122,Estela,11,1.32,17
2018-09-22,119,Queen,12,1.1,15
2018-09-23,118,Vicki,20,1.66,35
2018-09-24,123,Neal,8,1.73,16
2018-09-25,124,Michael,1,1.83,4
2018-09-26,116,Craig,9,1.17,13
2018-09-27,119,Beryl,2,1.85,6
2018-09-28,117,Wilson,18,1.64,32
2018-09-29,122,Joshua,3,1.29,6
2018-09-30,116,Timothy,1,1.03,3
2018-10-01,123,Gail,3,1.3,6
2018-10-02,116,William,12,1.95,25
2018-10-03,122,Wesley,17,1.76,32
2018-10-04,117,Michael,3,1.17,6
2018-10-05,118,Jo,1,1.23,3
2018-10-06,119,Jacque,14,1.48,23
2018-10-07,124,Beatrice,11,1.09,14
2018-10-08,124,Raymond,20,1.02,22
2018-10-09,122,Matthew,16,1.81,31
2018-10-10,125,Cody,17,1.16,22
2018-10-11,118,Heather,18,1.37,27
2018-10-12,122,Jonathan,5,1.77,11
2018-10-13,116,Jean,17,1.74,32
2018-10-14,123,Gary,3,1.54,7
2018-10-15,117,Tasha,19,1.27,26
2018-10-16,121,Scott,4,1.48,8
2018-10-17,120,Kelly,6,1.72,12
2018-10-18,115,Michael,19,1.92,38
2018-10-19,116,Tiffany,11,1.13,14
2018-10-20,124,Martha,19,1.11,23
2018-10-21,125,Michael,5,1.33,9
2018-10-22,120,Melissa,8,1.38,13
2018-10-23,117,Everett,17,1.02,19
2018-10-24,121,Paul,12,1.96,25
2018-10-25,118,In,16,1.23,22
2018-10-26,122,Lawrence,5,1.72,11
2018-10-27,125,Theresa,20,1.33,29
2018-10-28,118,Geneva,6,1.61,12
2018-10-29,119,Ethel,3,1.07,5
2018-10-30,118,Rita,6,1.55,11
2018-10-31,115,Suzanne,3,1.92,8
2018-11-01,118,Latoya,3,1.26,6
2018-11-02,124,Margaret,3,1.24,6
2018-11-03,125,Kenny,3,1.01,5
2018-11-04,118,Cathryn,10,1.86,21
2018-11-05,122,Darwin,4,1.92,10
2018-11-06,117,Anthony,15,1.73,28
2018-11-07,121,Harry,7,1.28,11
2018-11-08,125,Harold,16,1.43,25
2018-11-09,120,Gregory,20,1.57,33
2018-11-10,118,Charles,2,1.27,5
2018-11-11,119,Richard,11,1.01,13
2018-11-12,122,Terry,7,1.59,13
2018-11-13,122,Mark,15,1.63,26
2018-11-14,116,Marietta,18,1.33,26
2018-11-15,120,Lillian,13,1.68,24
2018-11-16,117,Davina,12,1.99,26
2018-11-17,115,Michael,11,1.48,18
2018-11-18,122,Aracelis,4,1.68,9
2018-11-19,121,June,6,1.35,10
2018-11-20,119,David,10,1.75,19
2018-11-21,116,Matthew,1,1.28,3
2018-11-22,119,Elwood,1,1.76,4
2018-11-23,123,Leslie,2,1.34,5
2018-11-24,119,Bradley,7,1.36,12
2018-11-25,119,Tammy,18,1.71,33
2018-11-26,120,Ruby,5,1.45,9
2018-11-27,121,Joel,6,1.74,12
2018-11-28,122,Joyce,18,1.73,33
2018-11-29,125,Eddie,3,1.34,6
2018-11-30,119,Dana,13,1.78,25
2018-12-01,119,Deborah,18,1.27,25
2018-12-02,124,Jesus,11,1.45,18
2018-12-03,118,Carol,16,1.54,27
2018-12-04,124,Timothy,13,1.53,22
2018-12-05,116,Thomas,8,1.23,12
2018-12-06,119,Gina,1,1.55,4
2018-12-07,125,Dustin,4,1.7,9
2018-12-08,122,Harvey,7,1.96,16
2018-12-09,115,Joyce,15,1.89,30
2018-12-10,117,Simon,13,1.11,16
2018-12-11,125,Helen,7,1.54,13
2018-12-12,122,Lessie,16,1.58,27
2018-12-13,123,Thomas,3,1.48,6
2018-12-14,118,Joe,18,1.16,23
2018-12-15,118,Tony,11,1.63,20
2018-12-16,124,Flora,15,1.16,19
2018-12-17,116,Debra,5,1.59,10
2018-12-18,119,Wesley,4,1.98,10
2018-12-19,117,Jason,5,1.9,12
2018-12-20,125,Lisa,14,1.83,28
2018-12-21,119,Marina,5,1.37,9
2018-12-22,120,Robert,16,1.92,33
2018-12-23,120,Marie,8,1.2,12
2018-12-24,122,Pedro,12,1.05,15
2018-12-25,118,Jesse,3,1.37,6
2018-12-26,122,Marie,15,1.9,30
2018-12-27,115,Alicia,2,1.11,4
2018-12-28,124,Karrie,15,1.83,29
2018-12-29,125,Peter,5,1.55,10
2018-12-30,119,Debbie,7,1.41,12
2018-12-31,118,Michael,10,1.68,19
2019-01-01,124,Alyse,18,1.54,30
2019-01-02,123,Therese,18,1.23,24
2019-01-03,125,David,16,1.64,28
2019-01-04,115,Gearldine,19,1.31,27
2019-01-05,124,Jessica,20,1.25,27
2019-01-06,121,Jill,14,1.93,29
2019-01-07,124,Theodore,15,1.28,21
2019-01-08,120,Alan,20,1.12,24
2019-01-09,123,Edna,3,1.46,6
2019-01-10,125,Mildred,4,1.11,6
2019-01-11,120,Juanita,3,1.01,5
2019-01-12,121,Ruth,16,1.06,19
2019-01-13,117,John,7,1.72,14
2019-01-14,115,David,5,1.5,10
2019-01-15,125,Alene,18,1.02,20
2019-01-16,121,Joan,4,1.93,10
2019-01-17,116,Michele,9,1.96,20
2019-01-18,117,Nancy,12,1.93,25
2019-01-19,122,Ronnie,17,1.93,35
2019-01-20,116,Ann,17,1.72,31
2019-01-21,119,Erica,17,1.15,22
2019-01-22,117,Jane,10,1.51,17
2019-01-23,123,Brian,1,1.71,4
2019-01-24,115,Howard,9,1.72,18
2019-01-25,121,Nicholas,7,1.09,10
2019-01-26,119,Kristen,7,1.74,14
2019-01-27,118,Joseph,5,1.89,11
2019-01-28,123,Diane,4,1.28,7
2019-01-29,122,Richard,10,1.49,17
2019-01-30,122,Thomas,19,1.96,39
2019-01-31,124,William,6,1.21,9
2019-02-01,115,Ann,14,1.2,19
2019-02-02,118,Barbara,19,1.87,38
2019-02-03,125,Jason,2,1.34,5
2019-02-04,124,June,3,1.45,6
2019-02-05,121,Cathie,10,1.65,18
2019-02-06,120,Leola,9,1.96,20
2019-02-07,116,Connie,19,1.48,30
2019-02-08,119,Phyllis,2,1.7,5
2019-02-09,118,Kevin,13,1.18,17
2019-02-10,118,Donald,4,1.28,7
2019-02-11,120,Joseph,4,1.66,9
2019-02-12,117,Richard,4,1.2,7
2019-02-13,116,Eric,5,1.16,8
2019-02-14,124,Yvette,14,1.64,25
2019-02-15,121,Terrance,4,1.16,7
2019-02-16,123,Gregory,9,1.51,16
2019-02-17,122,Kathryn,18,1.46,28
2019-02-18,116,Steven,1,1.86,4
2019-02-19,120,Ricardo,9,1.89,19
2019-02-20,125,Jonathan,19,1.49,30
